3.273633528715245988e-02,4.866469187932293654e-13
3.334618015786364187e-02,4.647008620165164884e-13
3.396738582272208068e-02,4.437444984360810169e-13
3.460016392185108480e-02,4.237331947536418841e-13
3.524473003801584237e-02,4.046243306411765633e-13
3.590130377007068330e-02,3.863772079505943492e-13
3.657010880777489259e-02,3.689529640186744753e-13
3.725137300800209633e-02,3.523144888825362218e-13
3.794532847236938011e-02,3.364263462292229360e-13
3.865221162631261864e-02,3.212546979109432020e-13
3.937226329963479377e-02,3.067672318651237764e-13
4.010572880855495931e-02,2.929330932856729003e-13
4.085285803928561527e-02,2.797228188987950248e-13
4.161390553316707264e-02,2.671082742033067017e-13
4.238913057338778573e-02,2.550625935417260379e-13
4.317879727332021161e-02,2.435601228744424835e-13
4.398317466650223523e-02,2.325763651350321827e-13
4.480253679829489938e-02,2.220879280502870532e-13
4.563716281924758839e-02,2.120724743137792276e-13
4.648733708020256344e-02,2.025086740067964331e-13
4.735334922917116413e-02,1.933761591652763774e-13
4.823549431001467047e-02,1.846554803959404951e-13
4.913407286296361809e-02,1.763280654491906833e-13
5.004939102700953213e-02,1.683761796605112902e-13
5.098176064420424647e-02,1.607828881760915584e-13
5.193149936590212012e-02,1.535320198821917325e-13
5.289893076098151070e-02,1.466081329614034416e-13
5.388438442608223938e-02,1.399964820024252477e-13
5.488819609789671872e-02,1.336829865932796655e-13
5.591070776755290017e-02,1.276542013310643343e-13
5.695226779712821846e-02,1.218972871843440259e-13
5.801323103833375128e-02,1.163999841471773541e-13
5.909395895340967958e-02,1.111505851265168560e-13
6.019481973827271043e-02,1.061379110073577184e-13
6.131618844795772016e-02,1.013512868425129262e-13
6.245844712439614643e-02,9.678051911629343925e-14
6.362198492657485105e-02,9.241587403365741032e-14
6.480719826311967524e-02,8.824805678857827765e-14
6.601449092734885948e-02,8.426819176746874654e-14
6.724427423484245769e-02,8.046780364548843454e-14
6.849696716357443760e-02,7.683879933546593897e-14
6.977299649665534564e-02,7.337345075098345652e-14
7.107279696773415034e-02,7.006437834690502956e-14
7.239681140910873836e-02,6.690453540228725007e-14
7.374549090259549522e-02,6.388719301219220515e-14
7.511929493320965157e-02,6.100592575643275685e-14
7.651869154570821452e-02,5.825459801472285499e-14
7.794415750404946885e-02,5.562735089908192289e-14
7.939617845382279659e-02,5.311858977565810015e-14
8.087524908770453436e-02,5.072297234939057054e-14
8.238187331399605962e-02,4.843539728612981705e-14
8.391656442830157381e-02,4.625099334798021116e-14
8.547984528840409102e-02,4.416510901872228799e-14
8.707224849239916797e-02,4.217330259721637838e-14
8.869431656014709064e-02,4.027133273768560661e-14
9.034660211810524588e-02,3.845514941672899162e-14
9.202966808760409956e-02,3.672088530782351408e-14
9.374408787662991127e-02,3.506484754494320977e-14
9.549044557518077125e-02,3.348350985775075134e-14
9.726933615426168467e-02,3.197350506160964707e-14
9.908136566858666283e-02,3.053161788642054768e-14
1.009271514630570854e-01,2.915477812900670771e-14
1.028073223830864719e-01,2.784005411446287259e-14
1.047225189888434382e-01,2.658464645254016371e-14
1.066733937734857113e-01,2.538588207576748619e-14
1.086606113854596822e-01,2.424120854661028795e-14
1.106848488549412035e-01,2.314818862154030990e-14
1.127467958244946084e-01,2.210449506043711755e-14
1.148471547840289042e-01,2.110790567026452819e-14
1.169866413101306873e-01,2.015629857246392661e-14
1.191659843098558796e-01,1.924764768398264071e-14
1.213859262690627772e-01,1.838001840231037748e-14
1.236472235053715091e-01,1.755156348533091151e-14
1.259506464258357550e-01,1.676051911721074305e-14
1.282969797894147612e-01,1.600520115194233058e-14
1.306870229743346268e-01,1.528400152653725678e-14
1.331215902504307713e-01,1.459538483622550887e-14
1.356015110565633452e-01,1.393788506436144063e-14
1.381276302832009362e-01,1.331010246006561215e-14
1.407008085602685088e-01,1.271070055694541731e-14
1.433219225503573890e-01,1.213840332653706587e-14
1.459918652473978506e-01,1.159199246039674379e-14
1.487115462808953625e-01,1.107030477504182538e-14
1.514818922258345801e-01,1.057222973420273247e-14
1.543038469183564687e-01,1.009670708309415117e-14
1.571783717773162781e-01,9.642724589650662997e-15
1.601064461318317811e-01,9.209315887897315985e-15
1.630890675549332702e-01,8.795558418840331055e-15
1.661272522034293042e-01,8.400571464467542241e-15
1.692220351641037235e-01,8.023514270643017989e-15
1.723744708063619790e-01,7.663584254865292339e-15
1.755856331414468730e-01,7.320015295034759018e-15
1.788566161883461958e-01,6.992076095542975058e-15
1.821885343465165230e-01,6.679068627155171279e-15
1.855825227755517060e-01,6.380326637307602639e-15
1.890397377819219571e-01,6.095214227584026628e-15
1.925613572129196704e-01,5.823124495269337451e-15
1.961485808579429280e-01,5.563478236006089290e-15
1.998026308572548593e-01,5.315722704698536638e-15
2.035247521183575770e-01,5.079330431921281350e-15
